id_a,id_b,cos,rank,mutual_nn
18a3bb8a5a0e5449d25195eb10804e39,798b6d2cc34c30279d4155deebf16647,0.9834355711936951,1,True
19638106770d8d0494e4d1ccf64e1662,5b4d05a2a6b70bbb2ee716979a7fb120,0.9877824783325195,1,True
196f3b66be713d67db88cd412ed8768d,e52afd1585ee4930b0005e42118a6e42,0.9871477484703064,1,True
1a9dc3df5b76c7c4968530cdc05df1ec,ef49ceba7efcbd20b8cc1eda40b256fa,0.9819304347038269,1,True
1aaa3e8a1b4a738cb9a2d358dd45dbc5,760c42976ae580bcfe3381ccb4bc2a2e,0.9542234539985657,1,True
1abb6882a5cba3d9c166736825bbe101,92e65cdbae33b846328b01eefe907fff,0.9560460448265076,30,False
1ad725c53a59666f85d84dbea616000f,f7d2a425f1cd82d6c06dc1b0fb0af869,0.9474529027938843,1,True
1b86a85640e5832e6b27d89c8f99adf9,c0a0956a39319920d02c5c4eb30c5e10,0.9734620451927185,1,True
1bd7ebd175fec439e449bb17786dd824,eee26d27dbba4e7dec07620c11328b62,0.9690898656845093,1,False
1bdf2c81b6b6aad6aae2818a844957f0,20546599b4a51afc9eb43344f42df611,0.9765896797180176,1,True
1be5a513d61c97663d45df55e8d62d8b,63e71c21ffc027a4b9f256840072e28f,0.9742655754089355,1,True
1c4653246dc78308252d47160786ad15,9716b5d2e13a28be3dc836134153720c,0.9784384965896606,1,True
1c6e04c29601f73eed22bd7b6381b8e1,35b5971800492e04d2ecd6b3439b0017,0.964901328086853,2,False
1c9bf14436cc28f6281f44f73d6fddc8,a5fafb0a3acf7f9e59d4a2549935798a,0.9752698540687561,1,False
1cdd6def1e3099a9763938457cf0b4be,f480b897adfe65f572f79d9f8d45ac9e,0.976733922958374,1,True
1d09b5fc1bf2482cdb2e3eb93b94226f,7907a6d9eb98127ed4906b37b5f52c7b,0.9910869598388672,1,True
1d1163f720942d79ca68721d8f634914,4ba2c9a9103bbbaa575dfb3b888dc195,0.9867687225341797,1,True
